ID,Condition,RunPosition,RT,Globality,RunType,StimuliType
22,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
22,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
22,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
22,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
22,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
23,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
23,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
23,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
23,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
23,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
23,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
23,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
24,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
24,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
24,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
24,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
27,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
28,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
28,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
28,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
28,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
28,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
28,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
28,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
28,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
30,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
30,Local Congruent,2,219,Local,Congruent,Congruent Stimuli with Target
32,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
32,Local Congruent,2,219,Local,Congruent,Congruent Stimuli with Target
32,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
32,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
32,Local Congruent,2,219,Local,Congruent,Congruent Stimuli with Target
32,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
32,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
32,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
32,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
32,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
34,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
34,Local Congruent,2,219,Local,Congruent,Congruent Stimuli with Target
34,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
34,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
34,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
34,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
34,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
35,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
35,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
35,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
35,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
35,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
35,Global Incongruent at 6,6,219,Global,Incongruent at 6,Incongruent Stimuli with Target
35,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
35,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
35,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
35,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
35,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
35,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
35,Local Incongruent at 2,2,219,Local,Incongruent at 2,Incongruent Stimuli with Target
35,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
35,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
35,Local Congruent,2,219,Local,Congruent,Congruent Stimuli with Target
35,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
37,Local Congruent,2,219,Local,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
37,Local Congruent,2,219,Local,Congruent,Congruent Stimuli with Target
37,Local Congruent,6,219,Local,Congruent,Congruent Stimuli with Target
37,Local Congruent,2,219,Local,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
37,Local Incongruent at 6,6,219,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Global Incongruent at 2,2,219,Global,Incongruent at 2,Incongruent Stimuli with Target
37,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
37,Global Congruent,6,219,Global,Congruent,Congruent Stimuli with Target
37,Global Congruent,2,219,Global,Congruent,Congruent Stimuli with Target
1,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
1,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
2,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
2,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
2,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
2,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
2,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
2,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
2,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
2,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
2,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
2,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
2,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
3,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
3,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
3,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
3,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
3,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
3,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
4,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
4,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
4,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
4,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
4,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
4,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
4,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
5,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
5,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
5,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
5,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
5,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
5,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
5,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
5,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
5,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
5,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
6,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
6,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
6,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
6,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
6,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
6,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
6,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
6,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
6,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
6,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
6,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
6,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
6,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
6,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
6,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
6,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
6,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
8,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
8,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
9,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
9,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
9,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
9,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
10,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
10,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
12,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
13,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
13,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
13,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
13,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
13,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
13,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
13,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
15,Local Congruent,2,220,Local,Congruent,Congruent Stimuli with Target
15,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
15,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
15,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
15,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
15,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
15,Local Incongruent at 2,2,220,Local,Incongruent at 2,Incongruent Stimuli with Target
15,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
15,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
15,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
17,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
17,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
17,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
17,Global Incongruent at 2,2,220,Global,Incongruent at 2,Incongruent Stimuli with Target
17,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
17,Global Congruent,6,220,Global,Congruent,Congruent Stimuli with Target
18,Local Incongruent at 6,6,220,Local,Incongruent at 6,Incongruent Stimuli with Target
18,Local Congruent,6,220,Local,Congruent,Congruent Stimuli with Target
18,Global Incongruent at 6,6,220,Global,Incongruent at 6,Incongruent Stimuli with Target
18,Global Congruent,2,220,Global,Congruent,Congruent Stimuli with Target
